epoch,train_loss,val_loss,val_iou,val_dice,learning_rate,test_loss,test_iou,test_dice
35,0.1689498803537825,0.1857011884579981,0.8304454858385171,0.9000509437994285,9.4e-05,0.19000856988132,0.7940100505948067,0.8779055804014206
36,0.1664042278476383,0.1947724595261009,0.8160147580911721,0.888588730033381,9.4e-05,0.18992044702172278,0.7926767572760582,0.8762022614479065
37,0.1649474209255498,0.1922892346730172,0.8300544542574876,0.899705414761565,9.4e-05,0.1962238572537899,0.7990736037492752,0.8819455921649932
38,0.1612186936013724,0.1801057717909672,0.8396595662723544,0.9060063719466618,9.3e-05,0.19019165821373463,0.7893646523356438,0.8724414378404617
39,0.1544180572356866,0.1942936571861576,0.8239136029138272,0.8962605679620215,9.3e-05,0.21834095902740955,0.7822795704007148,0.8715186178684234
40,0.1583915313543832,0.185459094602898,0.8349715464385004,0.9031757842345426,9.2e-05,0.20497518666088582,0.7955347239971161,0.880458852648735
41,0.1546216731000205,0.1841224047479361,0.8273388080604839,0.8969181555477396,9.2e-05,0.19341030959039926,0.7945683941245079,0.8799921661615372
42,0.1542806328962678,0.1748519014988193,0.8425997444327858,0.9092068707004128,9.1e-05,0.16785716339945794,0.8123746931552887,0.8915505439043045
43,0.1481334131777934,0.192688692926743,0.8182961933445231,0.8897501233979174,9.1e-05,0.1773209061473608,0.7940308302640915,0.8801818341016769
44,0.1496262962160551,0.1987247935055917,0.8189458816731717,0.8898629754199002,9.1e-05,0.20589230507612227,0.8092820450663567,0.8867551863193512
45,0.1471252510243136,0.1801454465097302,0.8366719174973511,0.9026399821595013,9e-05,0.17488679848611355,0.8140985235571861,0.8897499084472656
46,0.1424551138492382,0.1758499598439337,0.8384253355553793,0.9046099914805572,9e-05,0.16413473822176455,0.8222081899642945,0.8979797273874283
47,0.1410770021864901,0.1748696630415709,0.8348957862858181,0.9030741324841942,8.9e-05,0.1887468496337533,0.7993832841515541,0.8817559033632278
48,0.1405818235210102,0.1831830958557396,0.8294432192959873,0.8979375722227785,8.9e-05,0.17146463170647622,0.8234172314405441,0.8986911207437516
49,0.1363949026588512,0.1781047977502053,0.8434928660282467,0.9085580774219956,8.8e-05,0.18779172878712416,0.8058877259492874,0.885252657532692
50,0.1360624306227849,0.1673569183641002,0.850698943735846,0.9138731106549428,8.8e-05,0.1769920013844967,0.8065779015421868,0.8850653827190399
51,0.1362567209112255,0.17822755097776,0.8332537226586677,0.9007415741525382,8.7e-05,0.15548316519707442,0.8296773642301559,0.9032692670822143
52,0.1357188364490866,0.1677766642205033,0.8449281008918694,0.9087560742426152,8.6e-05,0.18176701311022042,0.8207133561372757,0.8974413961172104
53,0.1298326265228831,0.1607450180593372,0.8493646255138418,0.9125467157002344,8.6e-05,0.17679496444761753,0.8030014604330062,0.8840985298156738
54,0.1299052377352895,0.1707005837183121,0.8374479236062033,0.902917287070104,8.5e-05,0.15694097988307476,0.8235248059034348,0.8978970974683762
55,0.1269810539467827,0.1742113140843803,0.8421246640931446,0.9079660749184976,8.5e-05,0.1804412066936493,0.793642844259739,0.8792945802211761
56,0.1286950757646042,0.1654686014074326,0.843583904713838,0.9073899525996384,8.4e-05,0.19227888863533735,0.8089657843112945,0.887834244966507
57,0.1247816757177529,0.1729399074411839,0.8478615495741368,0.9120070448793796,8.4e-05,0.18620644155889748,0.8074727281928062,0.8872595876455307
58,0.1232950175990876,0.1781757649504984,0.8489968010185001,0.9121151246819926,8.3e-05,0.21638766583055258,0.8042416960000992,0.8856716930866242
59,0.1221706875316474,0.175360723461895,0.8451130753181518,0.9084834735639036,8.2e-05,0.20890826117247344,0.7869295209646225,0.8741788595914841
60,0.1189675883835424,0.1680856402431938,0.8516172580631435,0.913133547763614,8.2e-05,0.19930567555129527,0.808007438480854,0.8865215361118317
61,0.1153209402185419,0.1760831227116084,0.8428162191603374,0.9082422720930056,8.1e-05,0.20967058092355728,0.7908921390771866,0.8794250309467315
62,0.1194106030642338,0.1732411040878935,0.8398037814870891,0.9044165072866835,8.1e-05,0.17119669318199157,0.810545700788498,0.890523025393486
63,0.1152980348257266,0.1753679419166671,0.8438861028939866,0.9076562560184388,8e-05,0.16677173115313054,0.8163532555103302,0.8910176634788514
64,0.1146988511571417,0.1654386798368448,0.856441553947632,0.9163845547374344,7.9e-05,0.20944121703505517,0.8008488819003106,0.8827919989824295
65,0.1137042351714942,0.1640526970907597,0.8581150850768001,0.9188002781619524,7.9e-05,0.17521180752664806,0.8158027708530426,0.8945913910865784
66,0.1132908275998804,0.1665229305078316,0.8478166975009612,0.910557573506276,7.8e-05,0.18713180907070637,0.8049345940351487,0.8862499117851257
67,0.113910154318032,0.1756638170969065,0.8475771961010037,0.910341960226665,7.7e-05,0.20150249563157557,0.8000261530280113,0.8811916738748551
68,0.1093233207078731,0.1656880410919257,0.8550549393078045,0.9159334641682528,7.7e-05,0.16952191852033138,0.8121581852436066,0.8904438465833664
69,0.1088304731832898,0.1828334563153633,0.844361845459653,0.9084758219087108,7.6e-05,0.1974110057577491,0.8036629766225815,0.8867198199033737
70,0.1079917144759193,0.1813024821374552,0.8476242344411659,0.9098621192196142,7.5e-05,0.22250721789896488,0.8082212597131729,0.887647596001625
71,0.1085064803938502,0.1770416815289417,0.8473494983815739,0.9101876671963522,7.5e-05,0.1878770511597395,0.8135574907064438,0.8915439456701278
72,0.1057147646484815,0.1816817489161621,0.8385518105322894,0.904093098183575,7.4e-05,0.17940892055630683,0.80235376060009,0.8851558148860932
73,0.1049954769727976,0.1722882764980844,0.8577782173398755,0.9176906470979396,7.3e-05,0.20500818435102702,0.8050444468855857,0.8849463522434234
74,0.1013543973069476,0.1692524743310692,0.855720315663293,0.9159897180944552,7.2e-05,0.1820306621491909,0.8131064027547836,0.8916093230247497
75,0.1030584057874005,0.1723100880082474,0.8469808111727133,0.9112053984263018,7.2e-05,0.19112494196742774,0.7996059015393258,0.8813438266515732
76,0.1007441808267132,0.1587739955158094,0.8601925156747984,0.9198514053740398,7.1e-05,0.19458950459957122,0.8074909374117851,0.8861777633428574
77,0.1027636079360609,0.1697781897294233,0.8572482382879353,0.9175314802231715,7e-05,0.1953929875046015,0.8110755562782288,0.8892419397830963
78,0.1000447127482165,0.1600451668061356,0.857768945007094,0.9169425135790926,7e-05,0.20006041023880244,0.8122224271297455,0.8901551455259323
79,0.0987761299652249,0.1700865139314176,0.8495536285690279,0.9106451058987896,6.9e-05,0.17494639921933414,0.8105493143200875,0.8888475596904755
80,0.0962185971843807,0.1747044935903471,0.8439494008116136,0.9077791564347502,6.8e-05,0.20022363252937794,0.8127275496721268,0.8903580725193023
81,0.0945125772091357,0.1724230199637848,0.8571650042280229,0.9176312063861798,6.7e-05,0.18830853831022978,0.827555450797081,0.9016630530357361
82,0.0944745637800382,0.1610223931543853,0.8635995944800515,0.922022908642622,6.7e-05,0.2041304713115096,0.8136349111795426,0.8907265573740005
83,0.0924735271736331,0.1663074120271788,0.8603163881471566,0.9200202197080664,6.6e-05,0.16900224685668946,0.823854249715805,0.8978016197681427
84,0.0933341649563416,0.1650845256006347,0.8584048387442289,0.9178924937539794,6.5e-05,0.16472196951508522,0.8191064417362213,0.8956452041864396
85,0.089473766112781,0.1716196151025107,0.8582636145369346,0.9183840555463464,6.4e-05,0.17629503179341555,0.816387665271759,0.8928582668304443
86,0.09055964762102,0.1730684771119622,0.8579414886848341,0.9177455967292908,6.4e-05,0.1746727081015706,0.8228082120418548,0.8986700654029847
87,0.0890292382353673,0.1831879371842976,0.8545731367928606,0.9151483108290128,6.3e-05,0.2066425381228328,0.8080435007810592,0.8878991603851318
88,0.0890348825158308,0.1750215992683281,0.8574875350030706,0.9181575204611636,6.2e-05,0.18994452934712172,0.8056839942932129,0.8863134622573853
89,0.0879811672898738,0.1685403583656095,0.860961513735705,0.9200860531597628,6.1e-05,0.20448500830680133,0.8138406306505204,0.891332334280014
90,0.087471406319705,0.1699672864582997,0.8607084026450376,0.9189053656484288,6e-05,0.17539378590881824,0.8358035027980805,0.9070362836122513
91,0.0872443802857204,0.1695808788493235,0.8503678115931947,0.9121049092069612,6e-05,0.18360308818519117,0.820467522740364,0.8953745037317276
92,0.0860117166505559,0.161530933899643,0.864705131923265,0.9220233090151744,5.9e-05,0.21804082281887532,0.812839825451374,0.8893271028995514
93,0.086629433537145,0.1612516935514893,0.8582117373549079,0.917579802604528,5.8e-05,0.16642519421875476,0.8282947450876236,0.901342225074768
94,0.0845847847952467,0.1706001961644253,0.8582476435395484,0.9182756777614152,5.7e-05,0.18726565465331077,0.8229707449674606,0.8975833594799042
95,0.0861823111367614,0.1944959591907382,0.8412269944099926,0.9049493367000528,5.6e-05,0.18630988504737617,0.8194529429078102,0.8949058026075363
96,0.08051276034878,0.1796667203743709,0.8533748843171746,0.9141975479788744,5.6e-05,0.2271958038210869,0.8058693379163742,0.8868672251701355
97,0.0817106434589494,0.1915271697444436,0.8495524797162206,0.911126369206144,5.5e-05,0.20208345968276262,0.8256219834089279,0.8994908720254898
98,0.0813864882347052,0.1793793455264834,0.8613308512079074,0.9204680472045236,5.4e-05,0.19148153755813838,0.8161840289831161,0.8939220100641251
99,0.0814480781150252,0.1676388977376399,0.8609946532905357,0.9201457625175556,5.3e-05,0.19117017909884454,0.8323366701602936,0.9034521043300628
100,0.082120356656125,0.1725076054605344,0.8648481127988829,0.9230062578926872,5.2e-05,0.21609672773629426,0.8225411266088486,0.8964019238948822
101,0.0800963210994782,0.1742273032862652,0.86154699591105,0.9199298647790654,5.2e-05,0.22744707874953746,0.8140920579433442,0.8924797058105469
102,0.0788483728411729,0.1777332175102935,0.8636480173825521,0.9218136276645456,5.1e-05,0.20891397763043643,0.8225844889879227,0.8982675790786743
103,0.0788044415859748,0.1712083448845711,0.857726626658821,0.9174322181270932,5e-05,0.16794226858764888,0.8250548079609871,0.8991295039653778
104,0.0758957043290138,0.1920379012046159,0.8536568031681272,0.914088093758129,4.9e-05,0.23785531762987375,0.8231169521808624,0.8990115523338318
105,0.0757484029087683,0.1755756880459597,0.8669491740673102,0.9241085622014852,4.9e-05,0.21312178671360016,0.8218821614980698,0.8989035576581955
106,0.0771049841752518,0.1799376317188074,0.8577766275479648,0.9170303635624022,4.8e-05,0.21875909622758627,0.8343011260032653,0.9048268318176269
107,0.0735834284240136,0.1765454243564897,0.8640602391781066,0.9227750571040704,4.7e-05,0.19308189917355775,0.8353767603635788,0.9067981749773025
108,0.0742710526101291,0.1775633153852338,0.8583750277961255,0.9184801048073932,4.6e-05,0.18040239289402962,0.8332877039909363,0.9042899399995804
109,0.0746137811194943,0.1783882348382853,0.8588247282914554,0.9183828587277488,4.5e-05,0.1733027534559369,0.8277202069759368,0.9013999402523041
110,0.0737008789716207,0.1676750247943741,0.8592573586482702,0.9183834863063176,4.5e-05,0.1752025369554758,0.8309705972671508,0.9032067596912384
111,0.071355035872725,0.1862627838804062,0.8598534755612668,0.9183515932683188,4.4e-05,0.1928812015801668,0.8268730729818344,0.9001850068569184
112,0.0745992059009554,0.1722185712095107,0.8661212780635218,0.923307780135996,4.3e-05,0.23121214043349028,0.8108498364686966,0.8904544740915299
113,0.0731187397209198,0.1829911272383786,0.8624632542083015,0.9205213306958318,4.2e-05,0.21413267105817796,0.8184664785861969,0.8952327370643616
114,0.0708615558586366,0.1909092234209706,0.8665802216198415,0.9238356280991522,4.1e-05,0.20611366126686334,0.8255452662706375,0.8999648064374923
115,0.0713437319449756,0.1765596450600044,0.8635306988803662,0.9221050619837456,4.1e-05,0.19806761406362056,0.8323008298873902,0.9038680016994476
116,0.0697569087471651,0.1803485349139563,0.8594491055505485,0.9177652962984824,4e-05,0.20846491251140833,0.8216654449701309,0.8970928400754928
117,0.0681033231237012,0.1806633029861942,0.8626820705528503,0.921253922294292,3.9e-05,0.20779583435505627,0.8223294854164124,0.8973196238279343
118,0.0689135321780391,0.1737376613600645,0.8696786068461487,0.92578538031445,3.8e-05,0.20542633160948753,0.8229666084051133,0.8980916976928711
119,0.0687370576450358,0.1768019052751301,0.8640744557772129,0.9214903929519724,3.7e-05,0.1861102193593979,0.8255024492740631,0.89892458319664
120,0.0665649357656745,0.17945561491449,0.86376421775108,0.9214065578645294,3.7e-05,0.18482980653643608,0.8294175118207932,0.9026591062545777
121,0.0677751274576977,0.1731782885943412,0.8650846613081468,0.9221280070746936,3.6e-05,0.2155684344470501,0.820640042424202,0.8966940462589263
122,0.0658973365333741,0.182638030328393,0.8648349606518069,0.9213810330869268,3.5e-05,0.23619444761425257,0.8185804665088654,0.8948905944824219
123,0.0656202181809298,0.1754426141193582,0.8663090846866769,0.9230721409676592,3.4e-05,0.21608565356582404,0.8246988534927369,0.8991063833236694
124,0.0651421965423809,0.1840400987851393,0.86483064409273,0.922056884950356,3.4e-05,0.2106449455022812,0.8140259832143784,0.8925213009119034
125,0.0653948702282555,0.1825613911067431,0.8643100109800572,0.9218670832984188,3.3e-05,0.23835890050977468,0.8208903789520263,0.8966867387294769
126,0.0653278593824285,0.1871055206130499,0.8624458154976644,0.9198565115331584,3.2e-05,0.23556091245263816,0.8154884040355682,0.8931991904973984
127,0.0643973569183246,0.1811800230967769,0.8679574945765656,0.924221925883496,3.1e-05,0.21752534117549657,0.8298997223377228,0.902197977900505
128,0.0633663008515925,0.1863917272231723,0.8657783401898275,0.923035660678752,3.1e-05,0.20223318617790936,0.8319498777389527,0.904137521982193
129,0.0629619365436551,0.1855167477093029,0.8664211234102311,0.9234182522535204,3e-05,0.24310333281755447,0.8249737620353699,0.8995155721902848
130,0.0626966023777166,0.175501067625389,0.8697166892951521,0.9251415257391322,2.9e-05,0.24751522503793238,0.8131733745336532,0.8915121197700501
131,0.0609375291665935,0.175060809555757,0.86575846616491,0.9226905507461578,2.9e-05,0.23096726629883052,0.8239395588636398,0.8982564389705658
132,0.0610419321683761,0.1900131153573886,0.8687124864968192,0.9250445856267916,2.8e-05,0.21672053914517164,0.8249645948410034,0.8995137274265289
133,0.0605543582578716,0.1706238263931996,0.8688987900639924,0.925475604283024,2.7e-05,0.21698510218411685,0.8218262225389481,0.8968840658664703
134,0.0610634484125868,0.1800738127247946,0.8626152941471817,0.921496253379722,2.6e-05,0.19922515377402306,0.8261003196239471,0.9002299338579178
135,0.0601420147222993,0.1922982877550448,0.8642500893690183,0.9213812161957284,2.6e-05,0.25266872346401215,0.8145140975713729,0.8920889168977737
136,0.0595729423929815,0.1914902047125076,0.8626606959810148,0.92034032373983,2.5e-05,0.253199447132647,0.8191552251577378,0.8955397635698319
137,0.0585349414538106,0.1894618651687936,0.8664967568956246,0.923840187328075,2.4e-05,0.22151677664369346,0.8194337964057923,0.896299397945404
138,0.0585229845677057,0.1850515816831434,0.8648368455875123,0.9222270458451376,2.4e-05,0.22425123862922192,0.8220997452735901,0.8974778562784195
139,0.0583246046191324,0.1841583396991431,0.8681506729767696,0.9245567369560184,2.3e-05,0.21713183242827655,0.8176469534635544,0.8948253452777862
140,0.058206056487625,0.1846801496639787,0.868435376738879,0.9247965236276152,2.2e-05,0.2437225202098489,0.8198006331920624,0.8967641979455948
141,0.0569904954780055,0.1864113336803553,0.8655831647592929,0.9232099187440408,2.2e-05,0.23208105601370335,0.8221961915493011,0.8980920135974884
142,0.0571002883472196,0.1797437576290616,0.867085987495107,0.92394152714467,2.1e-05,0.22730957418680192,0.8124672204256058,0.892107081413269
143,0.0565829631143614,0.187421100821508,0.8678702774418111,0.9247299301965404,2e-05,0.2187968011945486,0.8250132888555527,0.8996676176786422
144,0.0556167185751964,0.1893013194545524,0.8695963387500083,0.9256882497070026,2e-05,0.24277638886123895,0.8214655458927155,0.8970236331224442
145,0.0557575623059402,0.1764885813590017,0.8662841202011992,0.9237334021254818,1.9e-05,0.21490833926945924,0.8241670459508896,0.898654505610466
146,0.0549326261667453,0.1921305264762771,0.867252291686435,0.924027562343968,1.9e-05,0.23015283606946468,0.8317935228347778,0.9036561131477356
147,0.055526770874048,0.1945009503182044,0.8653538966710559,0.922351512899744,1.8e-05,0.21213220842182637,0.8238501250743866,0.8983721137046814
148,0.0552063004680625,0.1868798439922418,0.8663715031816123,0.9235680746327788,1.7e-05,0.2459287315607071,0.8212215006351471,0.8965179622173309
149,0.0547921167808058,0.1909328118123559,0.8679012919437596,0.924106642603932,1.7e-05,0.25059597846120596,0.8205119729042053,0.8964738547801971
150,0.0539927876999844,0.1867438857038708,0.8668656477948279,0.9238083362580028,1.6e-05,0.24628703985363246,0.8235381036996842,0.8980861008167267
151,0.0543573818210026,0.1966519402370107,0.8671701409773963,0.924404157811628,1.6e-05,0.23559198528528214,0.8281319826841355,0.9013932645320892
152,0.0534773187347404,0.199300685117212,0.8674625975850973,0.924081533175626,1.5e-05,0.24629790373146535,0.8269567131996155,0.9005816251039505
153,0.0528357571962734,0.1962904467463886,0.8703050864659134,0.9261814031103268,1.5e-05,0.23631102070212365,0.8298517018556595,0.9027069985866547
154,0.052522143004867,0.1894599504935879,0.8663232149760056,0.9235333562222532,1.4e-05,0.26125296074897053,0.8217039436101914,0.8963229238986969
155,0.0515997469546678,0.1860472385799411,0.8709515583221722,0.9261791849434096,1.3e-05,0.2727687630802393,0.8156974464654922,0.8934655278921128
156,0.0527266522302575,0.1921038021303146,0.8711154488852029,0.9268266300716664,1.3e-05,0.25674711279571055,0.822241872549057,0.89796741604805
157,0.0521346972850353,0.1898278179553175,0.8688071623607163,0.9251590174744948,1.2e-05,0.23095319978892803,0.8209317862987519,0.8966047465801239
158,0.0508862731613866,0.2041916446481912,0.868450795067532,0.924747380569797,1.2e-05,0.2563516043126583,0.8198729366064071,0.8961250931024551
159,0.0505497127609408,0.2004938099526834,0.8666366613065865,0.9239134439065526,1.1e-05,0.25136359930038454,0.8211043238639831,0.8971815526485443
160,0.0508531536299573,0.1921718532495382,0.8700599369244469,0.9256248079013304,1.1e-05,0.25570410061627624,0.8188718408346176,0.8955556154251099
161,0.0506673780593859,0.1908629835373216,0.8690335174678873,0.925456134197562,1e-05,0.2576238788664341,0.8235740840435029,0.898772269487381
162,0.0506688317526941,0.1982055901494079,0.8649021751738851,0.9220177026309164,1e-05,0.2444862350821495,0.8235279142856597,0.8988121062517166
163,0.0497551054855727,0.1916146276837579,0.8659710627778646,0.923469455750798,1e-05,0.254533801227808,0.8280843675136567,0.901533231139183
164,0.0494370996020734,0.2052584398637147,0.8652459625560532,0.9226813838696578,9e-06,0.25334515012800696,0.8249286115169525,0.9001951694488526
165,0.0499932013006637,0.2029104251692922,0.8681194667260861,0.9247340715856583,9e-06,0.2526467774063349,0.8176135629415512,0.8945161730051041
166,0.0490655555673267,0.2020186250333411,0.8659352840072844,0.9230217927790128,8e-06,0.261376915872097,0.8237173318862915,0.8989764899015427
167,0.0489192615141687,0.1971292227693914,0.8659226995609961,0.9230595104518404,8e-06,0.2593951473012567,0.8212150156497955,0.8970057755708695
168,0.0486651910468936,0.2020737428658479,0.8648914512703978,0.9217030360071448,7e-06,0.2701238837093115,0.8208871424198151,0.896895956993103
169,0.0479904557983188,0.2037016987119683,0.8648308723375975,0.9221375767223176,7e-06,0.2632163347676396,0.8231496423482895,0.898210534453392
170,0.0488015649151866,0.1973131857685866,0.8682041986339727,0.9234587142765768,7e-06,0.2645848533138633,0.8217491537332535,0.8974034249782562
171,0.0486399572666572,0.2108559790687413,0.8662848016855186,0.9233930610606852,6e-06,0.26315752789378166,0.8194985002279281,0.8959593027830124
172,0.0478170217905679,0.2153629873810923,0.8626688603679762,0.9199091771590716,6e-06,0.2693633306771517,0.8213636755943299,0.8973662674427032
173,0.0474336064299163,0.2049123141939914,0.8657135930642509,0.9227789100564554,6e-06,0.2727223239839077,0.8204698234796524,0.8968127131462097
174,0.0473214897894017,0.2054401292932554,0.868886351089421,0.9252012534189143,5e-06,0.26958087384700774,0.8233609080314637,0.8984666407108307
175,0.0470315515590102,0.2053130274896672,0.8678054461067637,0.9238839791413732,5e-06,0.27005818486213684,0.8221074998378753,0.8976684033870697
176,0.0470097253261053,0.1968900085345882,0.872330796135566,0.9275737000305944,5e-06,0.2717411931604147,0.8216190338134766,0.8975851505994796
177,0.0471443440360219,0.2205574646498501,0.8631299710428185,0.9208737041639816,4e-06,0.2827743222936988,0.8198402643203735,0.8964500308036805
178,0.0470693316918028,0.2096467130143181,0.8668754295669301,0.9240994407472046,4e-06,0.2716436879709363,0.8243050009012223,0.8992672383785247
179,0.0463540912808283,0.2066176695693486,0.8657859531954817,0.9220341914297764,4e-06,0.2737407896667719,0.8230645090341568,0.8981797128915787
180,0.0466559105755194,0.2079113821445903,0.8673171495169479,0.9241115882507888,4e-06,0.2828601570799947,0.8229763597249985,0.8984084993600845
181,0.0465483354688014,0.2065907415665645,0.86934881974733,0.9253203335482604,3e-06,0.2718243731185794,0.822887733578682,0.8981955081224442
182,0.0465305023421735,0.2100483829740171,0.8625484479936432,0.92013150761825,3e-06,0.27307577170431613,0.8216038286685944,0.8975069791078567
183,0.0460886217491782,0.2080062004771484,0.8694822281883213,0.9255435479117228,3e-06,0.28325200378894805,0.8194529801607132,0.896104297041893
184,0.046027005933549,0.2060184224265749,0.8663136742883357,0.9227740965495894,3e-06,0.2847592279314995,0.8204510271549225,0.8966228097677231
185,0.0453694253228604,0.1976273818149722,0.8693643987746588,0.9254239149716482,2e-06,0.2824958277866244,0.8192737549543381,0.8958334147930145
186,0.0461303096507554,0.2091282944184849,0.867927008633019,0.9243964212345314,2e-06,0.2813770430162549,0.8222046822309494,0.8976988792419434
187,0.0459287783495434,0.2106406794530852,0.8664785115381659,0.9232534818846608,2e-06,0.2792979311197996,0.8199553817510605,0.8962576925754547
188,0.045919660013169,0.2063043242922741,0.8672219689369534,0.924210659916732,2e-06,0.2812811966985464,0.819092333316803,0.8958186417818069
189,0.0463412045703634,0.1996962095663943,0.8684885718911046,0.9253141045095288,2e-06,0.28317360356450083,0.8216024369001389,0.8972665697336197
190,0.045607851555004,0.2074682853449105,0.8643009998006176,0.9222405490911522,2e-06,0.2786511117592454,0.8226615071296692,0.8980074048042297
191,0.0456643625081557,0.2067182040710161,0.8655404947729844,0.9223533092806988,2e-06,0.28352476600557563,0.8214153677225113,0.8971271812915802
192,0.0454588941014979,0.2032964337331182,0.8681977975142602,0.9253542575500144,1e-06,0.2834740325808525,0.8218019992113114,0.8974319189786911
193,0.0456667125791959,0.2059410068904981,0.8678519862664077,0.924216813367405,1e-06,0.2844133123755455,0.820623978972435,0.8966005086898804
194,0.0451429947279393,0.2090113626808211,0.8651281081383632,0.922845755420365,1e-06,0.2873077269643545,0.8202827751636506,0.8963191956281662
195,0.045124695211163,0.1990311553843481,0.8691294479447967,0.925438916533467,1e-06,0.2874650726094842,0.8202602237462997,0.8963083535432815
196,0.0450276095096183,0.2082531719432243,0.866654780005042,0.9242884411436648,1e-06,0.28382740784436467,0.8221496433019638,0.8975562065839767
