epoch,train_loss,val_loss,val_iou,val_dice,learning_rate,test_loss,test_iou,test_dice
26,0.0874475410370075,0.1667747353406056,0.8057476631973101,0.8851520056309907,5.249316403541608e-05,0.1758777802826826,0.7961687051687815,0.8771482635564588
27,0.0842872869790248,0.1892093426507452,0.793945356555607,0.8769260761530503,5.249316403541608e-05,0.19258455875687328,0.7913496338174206,0.8739177152843428
28,0.0805796929432646,0.1626360839151817,0.8028502334719119,0.8833159765471583,5.249316403541608e-05,0.17454870656827193,0.7940914518471212,0.8761902149349378
29,0.0779641492332777,0.1738720831015835,0.8076618793218032,0.886104756075403,5.249316403541608e-05,0.17949473179631092,0.8056712601385639,0.8835478918238536
30,0.0780342285440343,0.1615788612676703,0.8068381509055262,0.886133223772049,5.249316403541608e-05,0.17469723921895644,0.796541856920144,0.8776416690513983
31,0.0748181468604699,0.1731450029689332,0.8024077856022379,0.8829330011554386,5.249316403541608e-05,0.18092124324122383,0.79613894263156,0.8775184033481715
32,0.0711283009377834,0.1789644661804904,0.8021317992521368,0.8816555997599727,5.249316403541608e-05,0.19576956014537006,0.7945023418350095,0.8748886973339974
33,0.0677979430588691,0.1618632416686286,0.8106510833553646,0.8888634741306305,5.249316403541608e-05,0.1730432340407703,0.802177737310882,0.8819353470980358
34,0.0652164014704201,0.1711529733046241,0.8036843084770701,0.8839577553064927,5.249316403541608e-05,0.1852398234919327,0.79741304042262,0.8789606106544458
35,0.0627625317960653,0.17007718478208,0.809691820455634,0.8879912469698035,5.249316403541608e-05,0.18540686929817257,0.8009768233178389,0.8805724622995985
36,0.0623000536275946,0.1693562369631684,0.805263199236082,0.8848639480445696,5.249316403541608e-05,0.18526933422024291,0.7960599544068454,0.8778250518791291
37,0.062257825396955,0.1764177407907403,0.8085779301498247,0.8866817108962847,5.249316403541608e-05,0.18263282091375851,0.8064855768785193,0.8846406406880595
38,0.063131024737073,0.169912714511156,0.8159795338692872,0.8913692844950635,5.249316403541608e-05,0.18351096145526433,0.8075230777442342,0.8848203225205984
39,0.0561051965772133,0.1712646011425101,0.8193869538929152,0.8941233896690867,5.249316403541608e-05,0.18491532689919424,0.8114163357186753,0.8877230410388719
40,0.0583708747087613,0.1831255193961703,0.8136418487714685,0.8901966797268909,5.249316403541608e-05,0.1949433483717454,0.8069992410970923,0.884903643738187
41,0.0549155076479782,0.1769644950071106,0.8203862944374913,0.8946671032387278,5.249316403541608e-05,0.19349342896116953,0.8114888884287564,0.8871543993414439
42,0.0544551327298192,0.1757301858261875,0.8106996987176978,0.888244689806648,5.249316403541608e-05,0.18754748593123352,0.8034956160050447,0.8822703493099572
43,0.0511462652002987,0.1789318606581376,0.8194216437961744,0.8941216235575469,5.249316403541608e-05,0.20006529611181778,0.8073769417436807,0.8849222699703654
44,0.049761835384466,0.1806992360431215,0.8190124332904816,0.8941844792469688,5.249316403541608e-05,0.19278098433259463,0.8129456901491809,0.8888248994552527
45,0.0517953623936552,0.1806558103341123,0.8163179275782212,0.8919230855029562,5.249316403541608e-05,0.19301611424694598,0.811075751740525,0.8875780276168299
46,0.0482824031142113,0.1932609189787636,0.8050004671449247,0.8834956158762393,5.249316403541608e-05,0.20637163339128414,0.7995294534760427,0.8790030704755879
47,0.0476811023469528,0.1822884134624315,0.8179163090560747,0.8933794239292974,5.249316403541608e-05,0.19952878594382253,0.8093814005088859,0.886680501249448
48,0.0425081755965948,0.1901466580836669,0.8205671699150748,0.8945148664972057,5.249316403541608e-05,0.20556905152492935,0.8120638471463293,0.8881660461523254
49,0.0412561563754697,0.1866849455172601,0.823978593815928,0.8968826325043388,5.249316403541608e-05,0.20120034937265296,0.8154099400376845,0.8904210816095102
50,0.0390420540883813,0.1917805930842524,0.8246958709281423,0.8977658023004946,5.249316403541608e-05,0.21278186903951213,0.815733158058807,0.891257389766639
51,0.0383722772214399,0.1903688439532466,0.8227178596931956,0.8964474136414735,5.249316403541608e-05,0.2120591065447608,0.8130601282079463,0.8892576488983277
52,0.037069990299642,0.1863594498971234,0.8285457491874695,0.9003212076166401,5.249316403541608e-05,0.20844018795195246,0.8161707611784489,0.8913613009043434
53,0.0374609578259127,0.2299650643506775,0.802433501119199,0.8816166701524154,5.249316403541608e-05,0.2579585722289445,0.7888871775429851,0.8707669521261867
54,0.0525769735079096,0.1864242416037165,0.8032462920831598,0.8840478878954182,5.249316403541608e-05,0.2100561933658467,0.7926803682538591,0.8752108952530595
55,0.0492711096354152,0.1942770314281401,0.8153337551199872,0.8920046116994775,5.249316403541608e-05,0.22252288310054733,0.8010372249818232,0.8809142095836641
56,0.0442534074511217,0.2065651147909786,0.815420247938322,0.8909711397212484,5.249316403541608e-05,0.21700894283514058,0.809701481333998,0.8862511537711215
57,0.0382355756794466,0.2061105550307294,0.8125397861003876,0.8899329913699109,5.249316403541608e-05,0.21928765385750043,0.8087203828539241,0.8869423781795507
58,0.0349206120059218,0.2003884263660596,0.8249518275260925,0.8980922206588413,5.249316403541608e-05,0.22054550043566412,0.8163241750052268,0.8916368508377918
59,0.0333377515046816,0.2019173935379671,0.8193977980510049,0.894194412490596,5.249316403541608e-05,0.22311302821328835,0.8119959080534431,0.8885497975719823
60,0.032034921378869,0.1977986039026923,0.8260434580885846,0.8989635835523191,5.249316403541608e-05,0.217844273327449,0.8178693389463697,0.8929134216936319
61,0.0310407281428089,0.2043550924762435,0.822942852973938,0.8969391688056614,5.249316403541608e-05,0.2237016623060461,0.8135676117383936,0.8898384290191191
62,0.0303833802007948,0.2185005582869053,0.8270037070564602,0.8994814598042032,5.249316403541608e-05,0.2442153678071307,0.8146768532354262,0.8899449801600964
63,0.028803996508941,0.2143791732580765,0.8258655084216077,0.8988795397074326,5.249316403541608e-05,0.24458016082745998,0.8135066929159843,0.8894141893615577
64,0.0284847285719993,0.2192193561274072,0.8255186534446218,0.8986713899218518,5.249316403541608e-05,0.2433194783256047,0.8157258172813701,0.891115130261135
65,0.0278893678611063,0.2180119730208231,0.8252280173094376,0.8983959879564203,5.249316403541608e-05,0.248195499133011,0.8129564708895305,0.8891796851132149
66,0.0283821591115354,0.219859254910894,0.8246197221071824,0.8983697865320288,5.249316403541608e-05,0.24686965512852474,0.8132541622671063,0.8896182602158227
67,0.0274884931378714,0.2270009208308613,0.8241350780362668,0.8976151658141095,5.249316403541608e-05,0.2557165142210669,0.8116007656809354,0.8878994934498435
68,0.0396180222641028,0.250741657031619,0.8001447851243226,0.8811709349570067,5.249316403541608e-05,0.27545281463275006,0.7889972436684749,0.8713081870588498
69,0.0488564525933369,0.2206492718795071,0.8093805520430856,0.8866668175096097,5.249316403541608e-05,0.231752111723976,0.804316331577353,0.882858694184538
70,0.0372781596632431,0.2059096557938534,0.817813173584316,0.8936522978803386,5.249316403541608e-05,0.21883873320642822,0.8115899497041523,0.8882964166187401
71,0.0300692271886636,0.2237457825761774,0.8198957261831864,0.8941028001515762,5.249316403541608e-05,0.24487823469254133,0.808864978880998,0.8863305097283899
72,0.0265917153320396,0.2245221539683964,0.8242463689783345,0.8975674484087073,5.249316403541608e-05,0.2488255725062228,0.8142167274553596,0.8900260973866937
73,0.024973366956186,0.237582565649696,0.8242850601673126,0.8974117092464281,5.249316403541608e-05,0.2572291396227283,0.8155631264278238,0.8909452494206432
74,0.0236525345269752,0.242302955492683,0.825490098932515,0.898182529470195,5.249316403541608e-05,0.26281556369709885,0.8170577807529124,0.8919300153490047
75,0.0227307808463988,0.2434090716035469,0.8232546319132266,0.8970142836156099,5.249316403541608e-05,0.2638303439187952,0.8148449408679868,0.8905855975770989
76,0.0224474277043634,0.2449789789059887,0.8258112759693809,0.8985769878263059,5.249316403541608e-05,0.2734094617127332,0.8141774512922838,0.890072349892484
77,0.0224482707335087,0.2550252711643343,0.8230697149815767,0.8969513048296389,5.249316403541608e-05,0.2748093629531556,0.81581544049204,0.8912696108307296
78,0.0223233414327968,0.2462390664479007,0.8233836526456086,0.8972065863401993,5.249316403541608e-05,0.2671741874699178,0.8147428782215622,0.8904832455175519
79,0.0219778486061841,0.2533149273823137,0.824919254883476,0.8980223108892855,5.249316403541608e-05,0.2801920814568095,0.8138563251521355,0.8895689436349014
80,0.0218653722322019,0.2470348576164764,0.8237816276757614,0.8973228477913401,5.249316403541608e-05,0.2669660985940937,0.8156234042525584,0.8909680589274055
81,0.0254199692938962,0.2708197793234949,0.7862023775992186,0.8723941613798556,5.249316403541608e-05,0.2890482295206049,0.7820834634608812,0.8686295807052938
82,0.0375773775411526,0.2361483936724455,0.8140024309572966,0.89098594110945,5.249316403541608e-05,0.25722864847736876,0.8046949260499309,0.8838778904134813
83,0.0278775295870297,0.2470027556561905,0.8193421454533286,0.8942942813686703,5.249316403541608e-05,0.26117921142787365,0.8131490409552937,0.8894304068447881
84,0.0227581292755253,0.2429943000492842,0.818090637093005,0.8935604821080747,5.249316403541608e-05,0.26926973815849997,0.8086791090823611,0.8867859303805055
85,0.0204529732000082,0.2539883262437323,0.8242134050182675,0.8978985094505808,5.249316403541608e-05,0.2759546135346875,0.8163661193737187,0.8917661657870124
86,0.0195297992120132,0.2588169493752977,0.8235204155030458,0.8974518633407095,5.249316403541608e-05,0.28171297223488684,0.8158465298458742,0.8915364389264899
87,0.018848016453178,0.2680120251100996,0.8227691378282465,0.8967771439448647,5.249316403541608e-05,0.2950120716556017,0.8139803658944444,0.890070279325572
88,0.0184764000081011,0.2679449595187021,0.8236214039118394,0.8973128795623779,5.249316403541608e-05,0.2923127317597542,0.8159855087403219,0.8913210088630306
89,0.0184487055470843,0.2666409440014673,0.8189458432404891,0.8944252029709194,5.249316403541608e-05,0.2955655512976432,0.8110733090547815,0.887885240531806
90,0.018294493834812,0.27235391088154,0.8239336402519889,0.8975796492203422,5.249316403541608e-05,0.2968039191664321,0.8158282295628899,0.8912947600756655
91,0.0217418178065639,0.29640382917031,0.8019359332063923,0.8831472176572551,5.249316403541608e-05,0.3203737581416286,0.7925615705271514,0.8747155142109867
92,0.0293843494728207,0.2456739318111668,0.813683622557184,0.890890808209129,5.249316403541608e-05,0.2671540785254949,0.8038230902754211,0.8834293924127882
93,0.0219884405580713,0.2583893237878447,0.822394487650498,0.896189702593762,5.249316403541608e-05,0.27498215055572917,0.813768450279397,0.8902699098206243
94,0.0184768096634956,0.2779781432903331,0.8229809170183928,0.8968001202396725,5.249316403541608e-05,0.29638198564328105,0.8156868809086323,0.8914288642719027
95,0.0174053946317618,0.2717808909390283,0.8237040133579917,0.8973397288633429,5.249316403541608e-05,0.2946821219892195,0.8159977921707879,0.8915353035627902
96,0.0165353970065631,0.2809156448296878,0.8244826599307682,0.8978414937205936,5.249316403541608e-05,0.30372878524093283,0.8164754477109984,0.89188159917349
97,0.0161648053858105,0.2834940011734548,0.8231321029041124,0.8968808469565018,5.249316403541608e-05,0.30296061327896706,0.8163995259170085,0.8918350546715467
98,0.0162041547262798,0.282319626406483,0.8237166987813037,0.8973619808321414,5.249316403541608e-05,0.30675020832218114,0.815592417505139,0.8911502845737648
99,0.0163486037939867,0.2817080791877663,0.8233442682286968,0.8970529100169307,5.249316403541608e-05,0.3080514120930513,0.8147768765062492,0.890687264093881
100,0.0160725052296386,0.290945029453091,0.8234748192455458,0.8970326768315356,5.249316403541608e-05,0.31570463152599776,0.8159191459782866,0.891385547355788
