epoch,train_loss,val_loss,val_iou,val_dice,learning_rate,test_loss,test_iou,test_dice
1,0.6193513034797106,0.5378575231070104,0.4792539532417836,0.6213234248368636,6.040127184191424e-05,0.5357838089312088,0.48029075096302704,0.6180764479609854
2,0.4886641482837864,0.4720391362257626,0.5755729386987893,0.7113000530263652,6.040127184191424e-05,0.4669466581582438,0.5783983553323411,0.7088890336423455
3,0.4313417763495054,0.4260446795302888,0.581105447333792,0.7119713833798533,6.040127184191424e-05,0.42311232655826203,0.5825563994764015,0.7092450579852231
4,0.3942395988546434,0.4296198231370552,0.6162973033345264,0.7467469968225645,6.040127184191424e-05,0.4279682054835465,0.6156233520363553,0.7422449516158365
5,0.3571449987223891,0.3733731433749199,0.6142525523900986,0.7386484625546829,6.040127184191424e-05,0.36946112207477444,0.617301958365608,0.7375727801759615
6,0.3296792045479915,0.3138627076278562,0.644647360495899,0.7677683765473573,6.040127184191424e-05,0.3188724282912709,0.6347808565941387,0.7574812378536359
7,0.2935284793865485,0.293826592033324,0.6854538425155308,0.7980464658011561,6.040127184191424e-05,0.2981508028672937,0.6736980024070303,0.7881070409070636
8,0.2632615212045732,0.3020565078958221,0.7037045618762141,0.8121896068687025,6.040127184191424e-05,0.3080505005960472,0.6937266614528728,0.8003022204338286
9,0.2370958721540013,0.2524900739283665,0.7262241108262021,0.8288333856541178,6.040127184191424e-05,0.24937125863789147,0.7255688232665947,0.8269397222108755
10,0.2170999427555037,0.2735110832297284,0.7312235074198764,0.8322181131528772,6.040127184191424e-05,0.27825316141008455,0.7258555613768851,0.8266481419420593
11,0.2023530937120562,0.2323163300752639,0.747979924082756,0.8457734649596007,6.040127184191424e-05,0.242607210845803,0.7354810308552334,0.8346640537824186
12,0.1835334850627868,0.2350800560544366,0.7063255536815395,0.8155684911686442,6.040127184191424e-05,0.23942632392012284,0.702375253545195,0.8120415741463518
13,0.1701704902482814,0.2103165771974169,0.7562014078316481,0.8505849838256836,6.040127184191424e-05,0.21242131331809114,0.751927133232282,0.8473870308791042
14,0.1571206108468477,0.2185779238200706,0.7607238163118777,0.852827712893486,6.040127184191424e-05,0.22028343481844015,0.7553603282641507,0.84794099245126
15,0.1482650866029692,0.196954578647147,0.7738587415736654,0.8630573976299037,6.040127184191424e-05,0.19901139749090688,0.7680394176762316,0.8582551278058175
16,0.1390421089456706,0.1939865026784979,0.753964016618936,0.8477734592945679,6.040127184191424e-05,0.2060752417816067,0.7418968992358042,0.8375415611929905
17,0.1287711334765934,0.1980796589151672,0.7664055429075075,0.8584939396899679,6.040127184191424e-05,0.20072935510636936,0.7635233911547813,0.8550034017711025
18,0.1235476952717929,0.1828311717380648,0.7800990563371907,0.8680299507535022,6.040127184191424e-05,0.19318277031207612,0.7723742943266232,0.8604775898688559
19,0.1155199349903669,0.1748038455843925,0.7891576776038045,0.8734412523715392,6.040127184191424e-05,0.18504811532167947,0.7795509853912784,0.8652690418509315
20,0.1112284183990759,0.195262238221324,0.7472567480543385,0.8421638258125471,6.040127184191424e-05,0.20774856008717202,0.7415092884275821,0.838218327633007
21,0.1047300039256205,0.1867649801399396,0.7860258616830992,0.8705564724362415,6.040127184191424e-05,0.19158712725169524,0.7835989081265005,0.8674152374072632
22,0.1013343295723688,0.2323012248329494,0.7610957538304122,0.8528596551521964,6.040127184191424e-05,0.23830816578592126,0.7557936460388944,0.8476180266086332
23,0.095101567626488,0.1731127034062924,0.7903810771911041,0.8748855862928473,6.040127184191424e-05,0.18759078894934494,0.7784005236352748,0.8647878152468316
24,0.0899044051766395,0.1686084234034237,0.794476731315903,0.8769953490599341,6.040127184191424e-05,0.1769922325967865,0.7890271403608221,0.8726829383963945
25,0.0827628209820536,0.1678755761164685,0.803552965755048,0.8836861330529918,6.040127184191424e-05,0.17856689094766084,0.7943141228920694,0.8759782762188261
26,0.0815772337258839,0.1792617338992979,0.7911402103693589,0.8744384672330774,6.040127184191424e-05,0.18443425885498377,0.786573616871557,0.8708435282878767
27,0.0786104124711185,0.1803619736076697,0.786033280517744,0.8712503910064697,6.040127184191424e-05,0.19606622897594167,0.7769357757010815,0.8638602119923028
28,0.0778858806999003,0.1767358570967031,0.7999840262143508,0.8813185950984126,6.040127184191424e-05,0.1853677482753139,0.7921211632762107,0.874701684162642
29,0.071852542887457,0.1754804493292518,0.7971183178217515,0.8785862955062286,6.040127184191424e-05,0.18729499747591338,0.7909373798432744,0.8731087819533765
30,0.067981500819814,0.1909938762369363,0.7953638142865637,0.8767057994137639,6.040127184191424e-05,0.19424684315261934,0.7909837773074309,0.8723092440786853
31,0.0682982521772873,0.1896744219829207,0.7891720507455908,0.8734661366628564,6.040127184191424e-05,0.19718554825541043,0.7877324706983683,0.8712407619565213
32,0.0705353392318623,0.1800218276355577,0.8051824777022653,0.8840244030175002,6.040127184191424e-05,0.1921998630487227,0.799631152792437,0.8794531076049961
33,0.0651356383058868,0.1871706224654032,0.7996953926656557,0.8805972072093383,6.040127184191424e-05,0.19749554269204642,0.7930677222698708,0.8748546916738652
34,0.0636848050368125,0.1896838122249945,0.7988166115854097,0.87946965901748,6.040127184191424e-05,0.1984170923955306,0.7934418133995325,0.8749341219541779
35,0.0609413433942149,0.18549502754341,0.8041116673013439,0.8832953870296478,6.040127184191424e-05,0.1910184282483571,0.8022450239855251,0.8813251275949954
